Title, Author, Page/Location, Clippings
"Thinking, Fast and Slow", Daniel Kahneman, 1928, "Substituting one question for another can be a good strategy for solving difficult problems,"
"Thinking, Fast and Slow", Daniel Kahneman, 1929, "“If you can’t solve a problem, then there is an easier problem you can solve: find it.”"
"Thinking, Fast and Slow", Daniel Kahneman, 1930, "are strategic procedures that are deliberately implemented by System 2."
"Thinking, Fast and Slow", Daniel Kahneman, 1930, "heuristics that I discuss in this chapter are not chosen; they are a consequence of the mental shotgun,"
"Thinking, Fast and Slow", Daniel Kahneman, 1937, "There is a heuristic alternative to careful reasoning, which sometimes works fairly well and sometimes leads to serious errors."
"Thinking, Fast and Slow", Daniel Kahneman, 1948, "mental shotgun makes it easy to generate quick answers to difficult questions without imposing much hard work on your lazy System"
"Thinking, Fast and Slow", Daniel Kahneman, 1951, "heuristic questions provide an off-the-shelf answer to each of the difficult target questions."
"Thinking, Fast and Slow", Daniel Kahneman, 1953, "Another capability of System 1, intensity matching, is available to solve that problem."
"Thinking, Fast and Slow", Daniel Kahneman, 1954, "both feelings and contribution dollars are intensity scales."
"Thinking, Fast and Slow", Daniel Kahneman, 1958, "automatic processes of the mental shotgun and intensity matching often make available one or more answers to easy questions that could be mapped onto the target question."
"Thinking, Fast and Slow", Daniel Kahneman, 1961, "lazy System 2 often follows the path of least effort and endorses a heuristic answer without much scrutiny of whether it is truly appropriate."
"Thinking, Fast and Slow", Daniel Kahneman, 1981, "You were not confused about the question, but you were influenced by the answer to a question that you were not asked: “How tall are the three people?”"
"Thinking, Fast and Slow", Daniel Kahneman, 1981, "You were not confused about the question, but you were influenced by the answer to a question that you were not asked: “How tall are the three people?” The essential step in the heuristic—the substitution of three-dimensional for"
"Thinking, Fast and Slow", Daniel Kahneman, 1982, "essential step in the heuristic—the substitution of three-dimensional for two-dimensional size—occurred automatically."
"Thinking, Fast and Slow", Daniel Kahneman, 1986, "judgment that is based on substitution will inevitably be biased in predictable ways."
"Thinking, Fast and Slow", Daniel Kahneman, 1977, "the dominant impression of 3-D size dictates the judgment of 2-D size. The illusion is due to a 3-D heuristic."
"Thinking, Fast and Slow", Daniel Kahneman, 1984, "The bias associated with the heuristic is that objects that appear to be more distant also appear to be larger on the page."
"Thinking, Fast and Slow", Daniel Kahneman, 2003, "The emotion aroused by the dating question was still on everyone’s mind when the query about general happiness came up."
"Thinking, Fast and Slow", Daniel Kahneman, 2010, "The students do not temporarily lose their ability to distinguish romantic life from life as a whole."
"Thinking, Fast and Slow", Daniel Kahneman, 2015, "Any emotionally significant question that alters a person’s mood will have the same effect. WYSIATI."
"Thinking, Fast and Slow", Daniel Kahneman, 2018, "The dominance of conclusions over arguments is most pronounced where emotions are involved."
"Thinking, Fast and Slow", Daniel Kahneman, 2019, "affect heuristic in which people let their likes and dislikes determine their beliefs about the world."
"Thinking, Fast and Slow", Daniel Kahneman, 2023, "Your emotional attitude to such things as irradiated food, red meat, nuclear power, tattoos, or motorcycles drives your beliefs about their benefits and their risks."
"Thinking, Fast and Slow", Daniel Kahneman, 2024, "dislike any of these things, you probably believe that its risks are high and its benefits negligible."
"Thinking, Fast and Slow", Daniel Kahneman, 2027, "Your beliefs, and even your emotional attitude, may change (at least a little) when you learn that the risk of an activity you disliked is smaller than you thought."
"Thinking, Fast and Slow", Daniel Kahneman, 2034, "Self-criticism is one of the functions of System 2. In the context of attitudes, however, System 2 is more of an"
"Thinking, Fast and Slow", Daniel Kahneman, 2034, "Self-criticism is one of the functions of System"
"Thinking, Fast and Slow", Daniel Kahneman, 2034, "Self-criticism is one of the functions of System 2."
"Thinking, Fast and Slow", Daniel Kahneman, 2036, "Its search for information and arguments is mostly constrained to information that is consistent with existing beliefs, not with an intention to examine them."
"Thinking, Fast and Slow", Daniel Kahneman, 2037, "An active, coherence-seeking System 1 suggests solutions to an undemanding System 2."
"Thinking, Fast and Slow", Daniel Kahneman, 2050, "Characteristics of System"
"Thinking, Fast and Slow", Daniel Kahneman, 2050, "Characteristics of System 1"
"Thinking, Fast and Slow", Daniel Kahneman, 2091, "difficult relationship between our mind and statistics."
"Thinking, Fast and Slow", Daniel Kahneman, 2093, "spurious."
"Thinking, Fast and Slow", Daniel Kahneman, 2095, "System 1 is inept when faced with “merely statistical” facts,"
"Thinking, Fast and Slow", Daniel Kahneman, 2095, "change the probability of outcomes but do not cause them to happen."
"Thinking, Fast and Slow", Daniel Kahneman, 2112, "incidence of kidney cancer varies widely across counties"
"Thinking, Fast and Slow", Daniel Kahneman, 2113, "extreme outcomes (both high and low) are more likely to be found in small than in large samples."
"Thinking, Fast and Slow", Daniel Kahneman, 2129, "yes, you did know that the results of large samples are more precise, but you may now realize that you did not know it very well."
"Thinking, Fast and Slow", Daniel Kahneman, 2142, "Using a sufficiently large sample is the only way to reduce the risk. Researchers who pick too small a sample"
"Thinking, Fast and Slow", Daniel Kahneman, 2142, "Using a sufficiently large sample is the only way to reduce the risk. Researchers who pick too small a sample leave themselves at the mercy of sampling luck."
"Thinking, Fast and Slow", Daniel Kahneman, 2134, "University of Michigan who were generally optimistic about intuitive statistics."
"Thinking, Fast and Slow", Daniel Kahneman, 2134, "researchers at the University of Michigan who were generally optimistic about intuitive statistics."
"Thinking, Fast and Slow", Daniel Kahneman, 2138, "hypothesis that the vocabulary of the average six-year-old girl is larger than the vocabulary of an average boy of the same age."
"Thinking, Fast and Slow", Daniel Kahneman, 2140, "could select a sample in which the difference is inconclusive, or even one in which boys actually score higher."
"Thinking, Fast and Slow", Daniel Kahneman, 2143, "risk of error can be estimated"
"Thinking, Fast and Slow", Daniel Kahneman, 2144, "psychologists do not use calculations to decide on a sample size. They use their judgment, which is commonly flawed."
"Thinking, Fast and Slow", Daniel Kahneman, 2145, "mistake that researchers made (they still do) by a dramatic observation."
"Thinking, Fast and Slow", Daniel Kahneman, 2146, "psychologists commonly chose samples so small that they exposed themselves to a 50% risk of failing to"
"Thinking, Fast and Slow", Daniel Kahneman, 2146, "psychologists commonly chose samples so small that they exposed themselves to a 50% risk of failing to confirm their true hypotheses!"
"Code The Hidden Language of Computer Hardware and Software", Charles Petzold, 2101, "no-break space."
"Code The Hidden Language of Computer Hardware and Software", Charles Petzold, 2104, "soft hyphen"
"Code The Hidden Language of Computer Hardware and Software", Charles Petzold, 2110, "code page"
"Code The Hidden Language of Computer Hardware and Software", Charles Petzold, 2116, "double-byte character sets"
"Code The Hidden Language of Computer Hardware and Software", Charles Petzold, 2117, "The existence of multiple incompatible double-byte character sets is only one of their problems"
"Code The Hidden Language of Computer Hardware and Software", Charles Petzold, 2122, "Unicode."
"Code The Hidden Language of Computer Hardware and Software", Charles Petzold, 2134, "big-endian"
"Code The Hidden Language of Computer Hardware and Software", Charles Petzold, 2135, "little-endian"
"Code The Hidden Language of Computer Hardware and Software", Charles Petzold, 2145, "frivolous,"
"Code The Hidden Language of Computer Hardware and Software", Charles Petzold, 2306, "black box."
"Code The Hidden Language of Computer Hardware and Software", Charles Petzold, 2308, "clear box."
"Code The Hidden Language of Computer Hardware and Software", Zamzar, 325, "idiosyncrasy"
"Code The Hidden Language of Computer Hardware and Software", Zamzar, 325, "and the high digit must be cleared when it reaches 110 (decimal 6). With the hours, the low digit must also be cleared when it reaches 1010"
"Code The Hidden Language of Computer Hardware and Software", Zamzar, 325, "With the hours, the low digit must also be cleared when it reaches 1010"
"Code The Hidden Language of Computer Hardware and Software", Zamzar, 325, "But both digits must be cleared when the high digit is 1 and the low digit is 0010"
"Code The Hidden Language of Computer Hardware and Software", Zamzar, 328, "each of the six digits of this clock uses a NAND gate to generate a clock signal for the next digit"
"Code The Hidden Language of Computer Hardware and Software", Zamzar, 328, "digital clocks get the time over the internet or from GPS satellites or from radio signals designed for that purpose"
